Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2016-07-20,41.45,41.7,40.65,41.0,41.05,98403.0,40.41
2016-07-19,41.65,41.9,40.35,41.0,40.95,73879.0,30.23
2016-07-18,42.7,43.45,41.0,41.25,41.3,97952.0,41.22
2016-07-15,43.9,44.15,41.85,42.5,42.15,89643.0,38.44
2016-07-14,43.7,44.4,43.0,43.45,43.4,62837.0,27.41
2016-07-13,44.45,44.85,42.4,43.2,43.0,111425.0,48.15
2016-07-12,44.95,45.5,43.2,44.0,44.05,133385.0,59.35
2016-07-11,46.55,47.35,43.5,43.9,44.25,294205.0,132.17
2016-07-08,46.3,48.1,44.4,46.35,46.35,501701.0,233.59
2016-07-07,46.0,47.5,45.8,46.15,46.25,174180.0,81.13
2016-07-05,46.9,46.9,45.2,45.75,46.25,124998.0,57.87
2016-07-04,45.45,48.8,45.3,46.85,47.0,512425.0,243.94
2016-07-01,44.6,47.5,44.2,44.8,45.05,423658.0,193.24
2016-06-30,46.35,46.85,43.5,43.95,44.05,1547449.0,716.1
2016-06-29,43.95,44.65,43.7,44.65,44.65,358567.0,159.63
2016-06-28,40.75,42.55,40.7,42.55,42.55,128894.0,54.26
2016-06-27,40.45,41.6,40.3,40.5,40.55,136955.0,55.99
2016-06-24,38.45,40.5,38.45,39.75,39.8,157727.0,62.39
2016-06-23,41.15,41.4,40.15,40.15,40.45,52370.0,21.37
2016-06-22,40.75,42.75,40.25,40.5,40.55,607661.0,253.36
2016-06-21,42.0,42.4,40.25,40.95,40.75,63294.0,26.18
2016-06-20,42.1,42.75,41.05,41.75,41.95,29813.0,12.54
2016-06-17,43.0,44.2,41.7,42.75,42.8,146289.0,63.04
2016-06-16,41.4,42.5,40.3,42.5,42.5,160663.0,66.68
2016-06-15,42.2,42.8,40.15,40.35,40.5,191478.0,79.16
2016-06-14,43.75,43.95,41.8,42.0,42.0,132240.0,56.4
2016-06-13,44.5,44.5,42.95,42.95,42.95,242749.0,104.38
2016-06-10,47.1,47.6,45.2,45.2,45.2,223065.0,101.89
2016-06-09,48.4,48.4,46.1,47.0,47.55,518719.0,247.72
2016-06-08,44.2,46.1,44.0,46.1,46.1,144963.0,65.4
2016-06-07,43.55,44.45,43.0,44.35,43.95,54926.0,24.25
2016-06-06,44.7,44.7,42.5,44.45,44.0,258228.0,112.33
2016-06-03,46.95,47.25,44.2,44.2,44.7,131634.0,60.23
2016-06-02,47.4,47.4,44.7,46.0,46.5,255552.0,118.23
2016-06-01,43.5,45.95,43.5,45.95,45.95,535358.0,244.08
2016-05-31,45.6,45.7,43.3,43.3,43.8,200770.0,89.65
2016-05-30,43.5,44.15,42.5,44.15,44.15,270691.0,118.53
2016-05-27,43.75,45.35,41.35,42.0,42.05,400899.0,173.2
2016-05-26,43.6,45.55,43.0,43.15,43.2,916468.0,396.5
2016-05-25,48.5,49.2,45.2,45.2,45.25,394267.0,181.19
2016-05-24,51.0,52.3,47.4,47.9,47.55,1001694.0,503.6
2016-05-23,48.0,49.85,47.5,49.85,49.85,841790.0,416.06
2016-05-20,49.65,49.8,47.5,47.5,47.5,1216935.0,584.82
2016-05-19,52.8,55.2,50.0,50.0,50.0,789053.0,412.62
2016-05-18,52.6,56.0,52.6,52.6,52.6,1076466.0,575.38
2016-05-17,55.5,56.4,55.35,55.35,55.35,633840.0,351.76
2016-05-16,59.0,61.95,56.05,56.05,58.25,2579012.0,1556.93
2016-05-13,62.2,62.2,57.2,58.25,59.0,1599893.0,944.14
2016-05-12,59.85,59.85,58.5,59.85,59.85,1419274.0,847.81
2016-05-11,57.0,57.0,55.2,57.0,57.0,1960555.0,1114.72
2016-05-10,54.3,54.3,51.65,54.3,54.3,1973979.0,1066.09
2016-05-09,49.4,49.4,49.4,49.4,49.4,183693.0,90.74
2016-05-06,40.6,44.95,37.35,44.95,44.95,1401968.0,604.97
2016-05-05,43.9,44.95,40.4,40.5,40.9,457839.0,192.8
2016-05-04,45.4,45.75,43.0,44.0,43.85,398299.0,177.33
2016-05-03,44.5,46.75,44.0,45.25,45.4,701407.0,320.79
2016-05-02,46.8,47.4,41.3,45.1,45.25,2398134.0,1077.65
2016-04-29,45.15,45.15,45.15,45.15,45.15,344091.0,155.36
2016-04-28,36.7,41.05,35.1,41.05,41.05,2804774.0,1133.53
2016-04-27,34.3,37.4,32.6,37.4,37.35,3812971.0,1382.22
2016-04-26,25.85,31.2,25.7,31.2,31.2,2065905.0,616.5
2016-04-25,25.95,26.3,25.6,26.15,26.0,34395.0,8.92
2016-04-22,26.25,26.4,25.75,25.85,25.95,62592.0,16.32
2016-04-21,27.4,27.5,26.0,26.15,26.2,84674.0,22.57
2016-04-20,26.15,26.8,25.85,26.6,26.55,168549.0,44.43
2016-04-18,26.3,26.55,25.05,25.85,25.8,161597.0,41.74
2016-04-13,26.2,26.35,25.55,25.8,25.95,160787.0,41.74
2016-04-12,25.35,26.7,24.55,25.7,25.75,313958.0,80.44
2016-04-11,25.6,25.6,24.1,25.0,24.85,222956.0,55.21
2016-04-08,26.6,26.8,24.7,25.0,24.95,350089.0,88.72
2016-04-07,26.2,27.95,25.75,26.6,26.65,2524789.0,681.89
2016-04-06,24.35,24.4,23.25,23.9,23.6,41699.0,9.91
2016-04-05,24.45,24.45,23.2,23.9,23.85,56184.0,13.37
2016-04-04,25.55,25.55,24.05,24.4,24.3,74216.0,18.28
2016-04-01,24.7,25.45,24.45,25.2,25.15,46644.0,11.72
2016-03-31,26.8,26.8,24.55,24.95,24.9,316658.0,80.19
2016-03-30,23.05,27.0,23.05,26.7,26.8,4901497.0,1190.36
2016-03-29,24.05,24.75,21.9,22.75,22.5,161866.0,36.79
2016-03-28,25.5,26.55,23.9,24.0,24.05,123664.0,30.58
2016-03-23,24.7,25.6,24.7,25.5,25.35,33657.0,8.54
2016-03-22,25.25,25.6,24.8,24.95,25.0,43164.0,10.82
2016-03-21,25.45,25.9,25.0,25.15,25.3,71326.0,18.18
2016-03-18,24.7,25.3,24.5,25.1,25.0,60528.0,15.07
2016-03-17,25.1,25.9,24.5,24.8,24.85,62134.0,15.63
2016-03-16,24.55,24.95,24.05,24.65,24.65,69892.0,17.1
2016-03-15,24.6,25.0,24.3,24.5,24.5,24172.0,5.96
2016-03-14,25.25,25.3,24.3,24.35,24.45,44300.0,10.99
2016-03-11,25.4,25.45,24.5,24.95,24.85,44280.0,11.03
2016-03-10,24.5,25.6,24.4,25.0,25.15,44765.0,11.24
2016-03-09,25.65,26.15,24.75,24.9,25.0,139989.0,35.15
2016-03-08,24.9,26.7,24.6,25.9,25.95,89743.0,23.0
2016-03-04,25.55,26.0,24.9,24.95,25.0,103361.0,25.96
2016-03-03,25.2,25.7,24.95,25.6,25.5,55756.0,14.13
2016-03-02,27.6,27.85,24.8,24.85,24.9,305684.0,78.86
2016-03-01,25.8,26.75,25.1,26.5,26.55,107538.0,28.23
2016-02-29,25.35,26.8,23.8,24.8,25.0,55213.0,13.77
2016-02-26,24.65,25.65,23.9,24.1,24.1,34979.0,8.5
2016-02-25,25.8,25.8,24.5,24.75,24.75,36156.0,9.06
2016-02-24,25.75,26.1,25.05,25.45,25.2,28539.0,7.29
2016-02-23,26.55,26.6,25.7,26.0,25.95,23273.0,6.04
2016-02-22,26.45,26.9,25.6,26.15,26.3,39377.0,10.38
2016-02-19,27.35,27.35,25.2,25.6,25.65,77530.0,20.19
2016-02-18,27.75,27.9,26.5,26.75,26.9,18524.0,5.01
2016-02-17,28.0,28.0,26.1,26.85,27.15,32278.0,8.68
2016-02-16,28.0,28.25,26.55,27.3,27.0,42989.0,11.8
2016-02-15,27.0,28.9,26.9,27.0,27.8,60079.0,16.87
2016-02-12,31.55,31.55,25.5,26.25,26.35,137609.0,37.05
2016-02-11,35.0,35.45,28.0,29.9,29.3,123359.0,38.57
2016-02-10,34.1,35.5,33.4,35.0,34.8,35047.0,12.02
2016-02-09,34.0,35.8,34.0,34.35,34.75,31420.0,10.96
2016-02-08,34.65,35.3,34.05,34.25,34.3,20103.0,6.99
2016-02-05,33.85,35.25,33.55,34.9,34.85,66312.0,23.0
2016-02-04,34.75,35.95,34.0,34.0,34.25,30016.0,10.43
2016-02-03,35.5,35.5,34.3,34.55,34.55,33695.0,11.73
2016-02-02,36.65,36.95,35.6,36.2,36.0,17668.0,6.42
2016-02-01,37.05,37.9,36.55,36.65,36.75,26460.0,9.81
2016-01-29,37.05,37.7,36.4,36.8,37.0,40285.0,14.91
2016-01-28,36.2,37.0,36.15,36.6,36.65,31273.0,11.47
2016-01-27,37.8,37.8,36.0,36.2,36.45,56482.0,20.76
2016-01-25,35.65,39.3,35.35,37.95,37.6,74635.0,27.33
2016-01-22,34.5,35.55,33.5,35.0,35.05,91977.0,32.0
2016-01-21,34.25,34.8,33.0,33.4,33.25,89848.0,30.05
2016-01-20,33.2,33.3,32.4,32.9,33.0,93281.0,30.69
2016-01-19,34.45,35.3,32.5,34.0,34.0,127621.0,43.48
2016-01-18,33.45,34.9,33.0,33.6,33.45,52176.0,17.65
2016-01-15,38.5,38.5,33.5,35.1,34.9,103612.0,37.44
2016-01-14,37.5,38.3,36.1,37.8,37.6,59104.0,22.2
2016-01-13,40.2,40.8,37.1,38.25,38.55,108857.0,42.06
2016-01-12,40.65,41.75,39.4,39.8,39.6,108438.0,43.65
2016-01-11,39.95,41.8,39.6,40.5,40.45,127899.0,52.18
2016-01-08,40.4,41.15,39.0,40.7,40.6,132082.0,53.41
2016-01-07,39.95,40.85,38.7,39.35,39.35,279546.0,111.68
2016-01-06,43.45,43.65,39.6,40.25,40.1,1046084.0,430.75
2016-01-05,43.45,44.0,42.6,43.1,43.15,96426.0,41.83
2016-01-04,44.5,45.0,43.1,43.55,43.45,77065.0,33.84
2016-01-01,43.65,45.5,43.1,44.5,44.5,102873.0,45.85
2015-12-31,43.55,44.0,43.2,43.55,43.6,43045.0,18.85
2015-12-30,44.15,44.7,43.2,43.45,43.5,78420.0,34.54
2015-12-29,44.25,45.65,43.25,43.85,44.05,187770.0,83.02
2015-12-28,45.1,45.7,44.1,44.4,44.5,120723.0,53.95
2015-12-24,44.4,45.7,43.1,44.9,45.1,234383.0,103.97
2015-12-23,45.8,46.45,43.4,43.75,43.7,332484.0,148.45
2015-12-22,45.4,47.3,45.05,45.5,45.4,550022.0,253.45
2015-12-21,43.75,46.4,42.8,45.0,45.15,783358.0,349.74
2015-12-18,42.55,45.7,41.9,43.75,43.55,1163418.0,505.97
2015-12-17,40.85,42.85,40.5,42.65,42.55,421610.0,178.22
2015-12-16,39.0,42.0,38.9,40.25,40.05,383103.0,155.69
2015-12-15,40.45,40.45,38.5,39.0,39.15,95901.0,37.47
2015-12-14,40.0,40.4,38.1,40.0,39.7,375541.0,146.77
2015-12-11,39.45,39.8,37.8,38.5,38.2,80193.0,30.84
2015-12-10,37.35,39.5,36.8,39.4,38.8,84195.0,32.2
2015-12-09,38.9,38.9,36.5,36.95,36.8,121689.0,45.57
2015-12-08,40.25,40.25,38.0,38.25,38.3,146346.0,57.14
2015-12-07,42.5,43.2,39.8,40.2,40.05,349194.0,142.3
2015-12-04,39.6,42.8,39.6,41.55,41.45,279458.0,115.46
2015-12-03,42.55,44.0,39.8,40.1,40.1,548941.0,226.85
2015-12-02,40.0,44.7,39.1,42.4,42.25,490478.0,207.58
2015-12-01,42.7,43.4,39.6,39.8,40.0,700658.0,282.78
2015-11-30,42.8,47.5,40.0,42.0,42.0,1861013.0,813.78
2015-11-27,36.25,41.8,36.0,40.75,40.35,280198.0,112.11
2015-11-26,35.45,36.75,34.8,36.5,36.5,71880.0,25.65
2015-11-24,36.0,36.0,35.0,35.6,35.45,85851.0,30.67
2015-11-23,36.45,36.65,35.6,35.8,35.7,22890.0,8.26
2015-11-20,35.5,36.5,35.35,36.2,36.2,46185.0,16.64
2015-11-19,36.0,36.8,35.0,35.35,35.25,48668.0,17.44
2015-11-18,33.7,37.35,33.05,35.65,35.85,110504.0,39.76
2015-11-17,34.15,34.65,33.5,33.75,33.7,31845.0,10.81
2015-11-16,33.1,34.9,33.05,33.8,33.95,43991.0,14.95
2015-11-13,33.65,34.55,33.05,33.15,33.35,31493.0,10.56
2015-11-11,33.95,34.1,32.3,34.1,33.7,37886.0,12.58
2015-11-10,35.15,36.0,33.5,34.15,33.95,47936.0,16.67
2015-11-09,35.5,36.9,31.0,36.1,35.75,48680.0,17.14
2015-11-06,37.0,37.2,36.45,36.6,36.6,36020.0,13.26
2015-11-05,38.0,38.0,36.4,37.0,36.9,28713.0,10.65
2015-11-04,38.1,38.25,37.5,37.8,37.7,14711.0,5.55
2015-11-03,38.45,38.8,37.45,37.7,37.7,26369.0,10.04
2015-11-02,38.15,38.75,37.2,37.9,37.9,24915.0,9.44
2015-10-30,38.5,39.2,37.8,38.2,37.9,22141.0,8.48
2015-10-29,38.6,39.0,37.85,37.9,38.15,22834.0,8.77
2015-10-28,39.1,39.5,38.3,38.5,38.55,16270.0,6.29
2015-10-27,39.2,39.8,38.8,38.9,38.95,28098.0,10.97
2015-10-26,40.4,40.55,39.1,39.7,39.6,32975.0,13.05
2015-10-23,40.2,41.05,39.3,39.7,39.45,26752.0,10.75
2015-10-21,40.65,40.9,39.0,40.8,40.5,55473.0,22.26
2015-10-20,41.6,41.6,40.5,40.6,40.75,40162.0,16.45
2015-10-19,40.9,42.45,40.3,40.5,40.75,90610.0,37.27
2015-10-16,38.95,41.8,38.75,40.0,40.05,108142.0,43.71
2015-10-15,39.35,40.3,38.65,39.1,38.95,44188.0,17.38
2015-10-14,39.45,40.5,39.1,39.1,39.25,30664.0,12.12
2015-10-13,40.65,40.95,39.0,39.75,39.8,30495.0,12.15
2015-10-12,39.9,41.1,39.3,40.35,40.2,44851.0,18.06
2015-10-09,40.2,42.0,39.2,39.9,40.1,39241.0,15.95
2015-10-08,40.0,42.0,40.0,40.35,40.85,92015.0,37.84
2015-10-07,39.25,40.5,38.75,40.3,40.1,98668.0,39.5
2015-10-06,39.35,40.0,38.6,38.6,38.7,26663.0,10.41
2015-10-05,39.1,40.5,38.7,39.0,39.05,55702.0,21.83
2015-10-01,38.55,40.35,37.65,38.65,38.7,42697.0,16.66
2015-09-30,38.55,39.15,37.8,37.8,38.05,34501.0,13.2
2015-09-29,38.2,39.95,37.55,38.7,38.7,26069.0,10.08
2015-09-28,37.8,40.0,37.8,39.0,39.0,61807.0,24.09
2015-09-24,38.05,38.8,37.2,38.5,38.2,25950.0,9.9
2015-09-23,38.0,39.0,37.4,38.75,38.6,16101.0,6.19
2015-09-22,39.05,40.3,38.2,38.2,38.55,36900.0,14.47
2015-09-21,38.05,40.0,37.5,39.6,39.55,43482.0,16.95
2015-09-18,38.15,39.0,37.6,38.6,38.65,28795.0,11.09
2015-09-16,39.4,39.4,38.0,38.2,38.25,23117.0,8.87
2015-09-15,37.95,39.3,37.2,38.3,38.3,37419.0,14.31
2015-09-14,38.0,38.25,37.15,37.95,37.65,47341.0,17.85
2015-09-11,38.0,38.95,37.2,37.65,37.7,77557.0,29.48
2015-09-10,38.6,39.0,37.6,37.9,37.95,61156.0,23.28
2015-09-09,40.0,41.0,38.5,39.1,39.05,58628.0,23.15
2015-09-08,39.05,39.4,37.7,39.4,38.95,30462.0,11.71
2015-09-07,40.0,40.05,38.05,38.8,38.7,39230.0,15.36
2015-09-04,40.95,40.95,38.1,38.9,38.75,66783.0,26.12
2015-09-03,40.65,42.1,40.65,41.0,41.4,59237.0,24.48
2015-09-02,42.8,42.8,40.2,40.8,41.2,68488.0,28.29
2015-09-01,43.0,46.6,40.5,42.0,41.45,392067.0,172.05
2015-08-31,39.8,46.15,39.8,44.15,44.2,234125.0,102.53
2015-08-28,39.95,41.5,38.7,41.0,40.9,133566.0,53.6
2015-08-27,38.9,39.2,37.3,38.25,38.4,41553.0,15.89
2015-08-26,37.7,38.7,36.5,37.5,37.5,48316.0,18.2
2015-08-25,38.45,38.5,33.1,38.0,37.6,111530.0,40.16
2015-08-24,39.0,39.0,36.2,37.5,36.75,75749.0,28.37
2015-08-21,40.0,40.0,38.8,40.0,39.95,70042.0,27.77
2015-08-20,40.3,42.5,39.6,40.0,39.95,130563.0,52.83
2015-08-19,41.2,42.3,40.15,40.35,40.5,106369.0,43.48
2015-08-18,42.65,43.5,40.9,41.5,41.2,94319.0,39.53
2015-08-17,44.5,44.5,41.8,42.15,42.05,59786.0,25.3
2015-08-14,45.45,50.5,43.0,43.8,43.35,103034.0,46.22
2015-08-13,44.25,45.3,41.7,44.0,43.4,111860.0,48.62
2015-08-12,47.5,47.75,43.2,43.2,43.85,145446.0,65.24
2015-08-11,47.75,49.9,46.5,47.25,47.35,321337.0,154.88
2015-08-10,44.9,52.1,44.9,46.7,46.55,796078.0,387.53
2015-08-07,41.2,44.7,41.0,44.2,44.0,286293.0,123.98
2015-08-06,40.15,42.0,39.8,40.65,40.8,127504.0,51.96
2015-08-05,39.5,40.8,39.5,39.8,40.0,83455.0,33.45
2015-08-04,39.4,40.7,39.4,39.7,39.8,65318.0,26.05
2015-08-03,39.35,41.25,39.25,40.0,40.05,92430.0,37.09
2015-07-31,40.5,41.8,39.35,40.0,39.65,57156.0,23.17
2015-07-30,39.3,41.65,39.15,40.7,40.85,111607.0,44.93
2015-07-29,40.4,40.8,38.8,39.5,39.05,54697.0,21.61
2015-07-28,40.55,41.75,39.1,39.8,39.65,56287.0,22.5
2015-07-27,39.25,43.0,38.55,41.1,40.25,103990.0,41.99
2015-07-24,40.75,40.8,39.1,39.75,39.5,92353.0,36.84
2015-07-23,41.4,41.95,40.35,41.0,40.6,75966.0,31.09
2015-07-22,41.55,42.1,40.8,41.0,41.05,75248.0,31.06
2015-07-21,43.0,43.3,41.25,41.35,41.45,55721.0,23.43
2015-07-20,42.35,43.8,41.65,42.1,42.15,98899.0,41.93
2015-07-17,42.9,43.45,42.15,42.4,42.55,93736.0,39.95
2015-07-16,42.85,43.8,42.5,43.4,43.4,80465.0,34.61
2015-07-15,42.8,44.5,42.65,42.65,43.05,71831.0,31.06
2015-07-14,44.8,46.0,43.5,43.75,44.0,78136.0,34.58
2015-07-13,48.0,48.0,44.0,44.4,44.3,141130.0,63.86
2015-07-10,41.55,45.4,40.3,44.3,44.15,522508.0,233.3
2015-07-09,42.3,43.0,41.1,41.1,41.3,55439.0,23.27
2015-07-08,41.85,43.75,41.8,42.05,42.05,54989.0,23.17
2015-07-07,42.2,43.9,42.2,42.8,42.75,76682.0,32.97
2015-07-06,42.0,42.75,40.35,42.0,42.2,52079.0,21.8
2015-07-03,42.5,44.6,42.35,42.45,42.6,75940.0,32.97
2015-07-02,45.2,45.8,42.15,42.15,42.3,86226.0,37.81
2015-07-01,42.9,44.35,42.05,44.35,44.35,55794.0,24.6
2015-06-30,42.55,42.8,41.45,42.2,42.25,23879.0,10.05
2015-06-29,42.15,43.7,41.8,42.0,42.05,64403.0,27.38
2015-06-26,43.0,44.2,42.25,44.0,43.85,56975.0,24.65
2015-06-25,43.6,44.55,43.0,43.1,43.2,60772.0,26.52
2015-06-24,46.65,47.0,43.6,43.65,44.45,75778.0,34.43
2015-06-23,44.5,46.65,43.2,45.15,45.7,133887.0,60.37
2015-06-22,43.6,46.4,43.0,44.3,44.45,109555.0,48.38
2015-06-19,43.45,44.35,41.6,44.35,44.35,206693.0,90.42
2015-06-18,39.75,42.25,39.7,42.25,42.25,61458.0,25.58
2015-06-17,40.0,40.9,39.25,39.85,40.25,60008.0,24.0
2015-06-16,39.1,40.85,38.05,40.5,40.15,61554.0,24.45
2015-06-15,41.0,41.3,39.2,39.2,39.45,87560.0,34.78
2015-06-12,43.0,43.5,41.25,41.25,41.25,34783.0,14.49
2015-06-11,46.0,46.0,43.4,43.4,43.4,53034.0,23.18
2015-06-10,46.6,47.5,43.6,45.5,45.65,138670.0,62.32
2015-06-09,43.8,45.8,43.8,45.8,45.8,163255.0,74.13
2015-06-08,43.0,43.65,41.5,43.65,43.65,227925.0,99.07
2015-06-05,40.0,41.6,39.75,41.6,41.6,45047.0,18.64
2015-06-04,37.85,39.65,37.8,39.65,39.65,160548.0,62.64
2015-06-03,36.45,39.5,36.45,37.85,37.8,356037.0,132.25
2015-06-02,42.5,42.5,40.5,40.5,40.5,131675.0,53.94
2015-06-01,45.0,46.85,45.0,45.0,45.0,291705.0,131.34
2015-05-29,47.55,51.25,47.3,49.6,49.95,95554.0,47.12
2015-05-28,48.05,49.6,47.2,47.6,47.85,30919.0,14.96
2015-05-27,49.25,50.25,48.15,48.15,48.6,41075.0,20.26
2015-05-26,49.0,50.0,47.6,50.0,49.2,126344.0,61.7
2015-05-25,47.65,49.4,46.4,48.0,48.3,60803.0,29.01
2015-05-22,48.0,48.4,46.55,46.85,46.75,42978.0,20.35
2015-05-21,48.8,48.8,46.75,47.3,47.35,34171.0,16.34
2015-05-20,49.0,50.5,48.2,48.5,48.4,101276.0,49.99
2015-05-19,46.15,49.65,46.1,49.15,49.05,102933.0,50.0
2015-05-18,47.95,48.8,46.75,46.9,47.35,57947.0,27.49
2015-05-15,48.65,50.0,45.5,47.9,46.6,103977.0,49.76
2015-05-14,48.3,49.75,47.95,49.4,49.3,92343.0,45.14
2015-05-13,46.05,48.65,46.05,48.05,48.0,95309.0,45.64
2015-05-12,47.45,48.75,45.65,47.15,46.85,59632.0,27.86
2015-05-11,50.9,50.9,45.4,47.55,47.35,125120.0,59.39
2015-05-08,47.35,49.9,47.0,48.0,48.1,80805.0,39.19
2015-05-07,47.5,49.8,46.1,46.6,46.45,108071.0,51.07
2015-05-06,54.0,54.8,47.8,47.8,48.0,182668.0,91.24
2015-05-05,49.5,53.1,48.35,53.1,53.1,376708.0,198.57
2015-05-04,45.5,48.75,43.2,48.75,48.3,62368.0,28.61
2015-04-30,44.15,44.85,42.85,44.5,44.35,57343.0,25.26
2015-04-29,44.1,45.8,43.4,44.4,44.6,88774.0,39.62
2015-04-28,43.5,45.0,41.95,43.8,43.95,85397.0,37.08
2015-04-27,44.65,46.0,43.65,44.55,44.15,80553.0,35.76
2015-04-24,47.0,47.95,45.3,45.35,45.65,118667.0,54.66
2015-04-23,48.9,49.9,47.0,47.25,47.25,64253.0,31.19
2015-04-22,48.95,50.65,47.15,49.15,48.9,94236.0,45.93
2015-04-21,49.1,51.85,49.1,49.6,49.6,63417.0,31.91
2015-04-20,52.35,52.95,49.65,50.3,50.5,71112.0,35.92
2015-04-17,52.75,55.15,52.2,52.2,52.25,98886.0,52.25
2015-04-16,57.5,57.5,54.8,54.8,54.9,123637.0,68.44
2015-04-15,58.0,60.2,56.7,56.7,57.65,421100.0,247.78
2015-04-13,56.8,57.35,55.4,57.35,57.35,353497.0,201.82
2015-04-10,53.8,54.65,50.5,54.65,54.65,237279.0,125.49
2015-04-09,50.4,52.05,50.05,52.05,52.05,225299.0,115.59
2015-04-08,47.0,49.6,47.0,49.6,49.6,251852.0,124.21
2015-04-07,45.9,47.5,43.35,47.5,47.25,244126.0,113.23
2015-04-06,47.25,47.25,44.45,45.2,45.25,138139.0,62.78
2015-04-01,44.9,45.95,43.3,45.5,45.55,126085.0,56.78
2015-03-31,47.15,47.15,43.65,44.0,44.0,264521.0,118.83
2015-03-30,43.9,45.85,43.9,45.85,45.85,364231.0,165.94
2015-03-27,44.95,46.3,43.05,43.8,43.7,101504.0,45.18
2015-03-26,43.9,46.35,42.3,44.4,44.9,267381.0,119.62
2015-03-25,45.5,46.75,44.25,44.25,44.25,279417.0,124.32
2015-03-24,49.0,50.7,46.55,46.55,46.55,304764.0,144.67
2015-03-23,51.55,53.9,48.6,48.6,49.0,256859.0,128.73
2015-03-20,57.8,58.65,52.2,52.3,52.5,335013.0,181.33
2015-03-19,62.75,63.6,57.05,57.7,57.5,921795.0,542.6
2015-03-18,58.0,63.95,57.1,62.0,62.3,2218274.0,1381.34
2015-03-17,48.05,54.35,48.05,54.35,54.35,1439165.0,747.47
2015-03-16,38.35,45.3,37.0,45.3,45.3,963946.0,414.55
2015-03-13,40.85,42.1,37.25,38.25,37.75,186976.0,73.53
2015-03-12,40.15,41.7,40.15,41.25,41.05,108860.0,44.71
2015-03-11,42.25,42.3,40.0,40.1,40.9,170339.0,70.59
2015-03-10,43.0,43.5,41.55,41.8,41.65,168722.0,71.3
2015-03-09,44.1,44.4,42.2,42.4,42.8,122074.0,52.53
2015-03-05,45.25,45.55,43.5,44.1,44.0,168923.0,74.61
2015-03-04,44.65,47.9,44.55,45.0,45.1,394348.0,182.92
2015-03-03,53.65,53.65,41.85,45.1,44.8,1060506.0,477.4
2015-03-02,55.0,55.05,51.5,52.6,52.3,101583.0,53.48
2015-02-28,54.85,55.65,52.8,52.8,53.15,165746.0,90.32
2015-02-27,55.75,55.75,52.65,53.8,53.65,115669.0,62.63
2015-02-26,54.6,55.8,53.55,53.6,53.95,140536.0,76.46
2015-02-25,59.35,59.35,53.3,53.65,53.85,175122.0,97.63
2015-02-24,60.0,60.0,57.15,57.85,57.95,118920.0,69.14
2015-02-23,59.7,61.7,58.75,59.3,59.65,98889.0,59.48
2015-02-20,59.5,60.9,57.0,58.8,58.95,106454.0,63.06
2015-02-19,57.5,59.5,57.4,58.4,59.0,152079.0,89.03
2015-02-18,55.15,58.9,55.15,57.5,56.85,143077.0,82.08
2015-02-16,59.9,59.9,54.5,55.85,55.9,361438.0,202.35
2015-02-13,65.95,66.0,63.05,63.05,63.35,93765.0,60.28
2015-02-12,61.5,66.85,61.5,63.5,63.85,97604.0,62.54
2015-02-11,59.5,61.95,58.0,61.05,61.35,97673.0,58.36
2015-02-10,60.2,60.8,56.65,58.0,57.85,86543.0,50.37
2015-02-09,62.1,62.45,57.25,57.5,58.1,114355.0,68.51
2015-02-06,64.15,67.9,62.0,62.2,63.85,115435.0,74.92
2015-02-05,69.0,69.9,64.1,65.55,65.1,108664.0,73.54
2015-02-04,73.0,73.0,68.9,69.2,69.35,68676.0,48.74
2015-02-03,73.65,73.9,70.75,71.6,71.5,74199.0,53.97
2015-02-02,72.5,74.0,70.5,72.5,72.15,74778.0,54.32
2015-01-30,73.25,73.85,71.5,71.5,71.75,61075.0,44.36
2015-01-29,71.0,73.0,71.0,71.55,72.2,54365.0,39.35
2015-01-28,73.35,74.55,72.0,72.05,72.1,94761.0,69.06
2015-01-27,74.0,75.65,72.8,73.15,73.45,65703.0,48.81
2015-01-23,77.4,78.25,72.0,74.0,73.65,108667.0,80.68
